,total_sqft,bath,balcony,price,location_encode,size_encode
3298,970.0,2.0,1.0,35.0,13,5199
3299,2500.0,4.0,3.0,95.0,75,591
3300,1166.0,2.0,1.0,53.0,8,5199
3301,2779.0,3.0,1.0,317.0,13,547
3302,1350.0,3.0,2.0,58.0,302,4309
3303,900.0,2.0,3.0,46.0,2,5199
3304,1300.0,2.0,2.0,52.0,149,4309
3305,1190.0,3.0,1.0,55.0,8,4309
3306,1495.0,2.0,2.0,75.0,27,4309
3307,1224.0,2.0,2.0,105.0,44,5199
3308,1350.0,2.0,2.0,68.0,27,4309
3309,940.0,2.0,1.0,56.8,39,5199
3310,1100.0,2.0,1.0,55.0,171,5199
3311,1300.0,2.0,2.0,61.0,17,5199
3312,1480.0,2.0,0.0,145.0,2,4309
3313,1105.0,2.0,2.0,46.37,88,5199
3314,2600.0,3.0,2.0,200.0,399,547
3315,1517.0,3.0,2.0,76.3,213,4309
3316,3800.0,8.0,0.0,200.0,28,191
3317,1615.0,3.0,2.0,89.75,52,4309
3318,1500.0,3.0,2.0,65.0,4,4309
3319,1082.0,3.0,1.0,50.5,50,4309
3320,1365.0,2.0,2.0,73.0,175,5199
3321,1000.0,2.0,3.0,25.0,302,5199
3322,1392.0,2.0,1.0,98.0,43,5199
3323,1086.0,2.0,1.0,33.66,11,5199
3324,1586.0,3.0,3.0,93.94,152,4309
3325,1100.0,2.0,1.0,60.0,55,5199
3326,1065.0,2.0,1.0,30.75,132,5199
3327,1500.0,2.0,1.0,120.0,60,547
3328,1575.0,2.0,2.0,120.0,149,4309
3329,1975.0,3.0,3.0,123.0,152,4309
3330,820.0,2.0,2.0,24.0,8,5199
3331,1745.0,3.0,2.0,110.0,26,4309
3332,1223.0,2.0,1.0,60.0,63,5199
3333,1200.0,2.0,1.0,65.0,30,4309
3334,1200.0,2.0,0.0,90.0,21,5199
3335,665.0,1.0,1.0,46.08,21,538
3336,1351.0,2.0,2.0,70.0,12,5199
3337,1355.0,3.0,1.0,83.87,177,4309
3338,3900.0,3.0,2.0,300.0,13,4309
3339,1588.0,3.0,1.0,75.55,234,4309
3340,900.0,2.0,1.0,60.0,24,5199
3341,440.0,3.0,0.0,50.0,6,547
3342,3385.0,4.0,3.0,260.0,79,826
3343,1370.0,2.0,2.0,75.0,51,4309
3344,1500.0,3.0,1.0,71.8,540,547
3345,2280.0,3.0,3.0,285.0,1,4309
3346,1100.0,3.0,2.0,53.0,273,4309
3347,1247.0,2.0,0.0,53.0,88,5199
3348,2000.0,3.0,2.0,200.0,3,4309
3349,1020.07,2.0,1.0,68.38,45,5199
3350,1033.0,2.0,2.0,32.0,10,4309
3351,1460.0,2.0,3.0,73.0,9,4309
3352,1150.0,2.0,2.0,52.8,18,5199
3353,5965.0,5.0,3.0,385.0,399,59
3354,1141.0,2.0,1.0,46.0,25,5199
3355,2806.0,6.0,0.0,125.5,213,591
3356,4200.0,4.0,3.0,325.0,12,826
3357,1665.0,2.0,3.0,125.0,72,4309
3358,1295.0,2.0,2.0,64.0,42,5199
3359,1230.0,2.0,1.0,78.0,142,5199
3360,1080.0,2.0,2.0,75.0,6,4309
3361,1000.0,2.0,1.0,60.0,19,5199
3362,2400.0,2.0,0.0,50.0,22,4309
3363,613.0,1.0,0.0,32.79,540,538
3364,1708.0,3.0,2.0,75.0,22,4309
3365,1697.0,3.0,2.0,115.0,234,4309
3366,3537.0,5.0,3.0,210.0,540,591
3367,615.0,1.0,1.0,28.29,72,538
3368,1350.0,2.0,0.0,83.0,75,4309
3369,1430.0,788.0,3.0,66.4,273,4309
3370,1083.0,2.0,1.0,32.49,52,5199
3371,1460.0,2.0,2.0,65.0,48,4309
3372,1084.0,2.0,1.0,58.0,25,5199
3373,1035.0,2.0,1.0,41.43,37,5199
3374,2400.0,2.0,1.0,150.0,7,4309
3375,460.0,1.0,1.0,21.0,47,538
3376,950.0,5.0,3.0,90.0,1,59
3377,1285.0,2.0,2.0,55.9,540,5199
3378,2000.0,16.0,3.0,490.0,1,1
3379,1200.0,3.0,2.0,78.0,82,547
3380,1070.0,2.0,1.0,35.0,5,5199
3381,1801.0,3.0,2.0,140.0,49,4309
3382,1697.0,3.0,2.0,115.0,540,4309
3383,1199.0,2.0,2.0,65.0,12,5199
3384,2300.0,3.0,1.0,220.0,25,4309
3385,1340.0,2.0,3.0,64.31,50,4309
3386,3800.0,4.0,3.0,205.0,175,591
3387,600.0,5.0,3.0,50.0,54,297
3388,1125.0,2.0,1.0,75.0,7,5199
3389,1200.0,2.0,1.0,67.0,27,329
3390,1050.0,2.0,3.0,41.0,43,5199
3391,956.0,2.0,1.0,49.0,63,5199
3392,1000.0,2.0,2.0,30.0,82,5199
3393,1596.0,3.0,0.0,95.0,4,4309
3394,1200.0,5.0,1.0,150.0,1,191
3395,1296.0,2.0,3.0,89.06,273,5199
3396,1200.0,7.0,3.0,170.0,4,191
3397,1639.0,3.0,3.0,123.0,2,4309
3398,1219.0,2.0,1.0,61.25,132,5199
3399,1200.0,3.0,1.0,50.0,186,4309
3400,1218.0,2.0,1.0,73.0,152,5199
3401,920.0,2.0,3.0,37.0,4,5199
3402,2559.0,3.0,2.0,141.0,85,4309
3403,525.0,1.0,1.0,26.0,11,538
3404,1427.0,2.0,2.0,48.51,152,4309
3405,1270.0,3.0,2.0,45.0,26,4309
3406,920.0,2.0,3.0,65.0,50,5199
3407,2700.0,3.0,2.0,68.0,13,826
3408,1740.0,3.0,2.0,199.0,1,4309
3409,1355.0,2.0,3.0,40.0,73,4309
3410,1530.0,2.0,2.0,90.0,23,4309
3411,1372.0,2.0,1.0,90.0,3,4309
3412,2363.0,5.0,2.0,120.0,11,591
3413,3895.0,4.0,3.0,220.0,175,591
3414,1950.0,3.0,2.0,131.0,71,4309
3415,885.0,2.0,3.0,40.0,8,5199
3416,600.0,2.0,2.0,27.0,213,5199
3417,1270.0,4.0,1.0,128.0,30,297
3418,1380.0,2.0,0.0,225.0,42,329
3419,1339.0,2.0,2.0,62.0,273,5199
3420,1130.0,2.0,1.0,36.0,540,5199
3421,1085.0,2.0,2.0,43.0,186,5199
3422,1430.0,3.0,2.0,72.0,85,4309
3423,1451.5,4.0,1.0,121.0,49,591
3424,6200.0,5.0,3.0,720.0,7,59
3425,1490.0,2.0,1.0,59.6,7,4309
3426,1650.0,4.0,0.0,99.0,9,591
3427,1286.0,2.0,2.0,57.0,96,5199
3428,925.0,2.0,2.0,63.0,5,5199
3429,3016.0,4.0,3.0,230.0,96,591
3430,1000.0,2.0,2.0,44.0,142,5199
3431,1215.0,2.0,2.0,39.0,540,5199
3432,1200.0,3.0,1.0,95.0,1,826
3433,1336.0,2.0,2.0,100.0,36,5199
3434,673.0,1.0,1.0,36.85,85,538
3435,1200.0,2.0,1.0,58.0,27,329
3436,600.0,7.0,2.0,63.0,9,191
3437,1600.0,3.0,3.0,160.0,58,4309
3438,1200.0,2.0,0.0,79.0,5,329
3439,2480.0,4.0,1.0,750.0,44,191
3440,2500.0,3.0,3.0,270.0,2,4309
3441,2400.0,5.0,3.0,100.0,45,297
3442,1143.0,2.0,2.0,65.0,16,5199
3443,1470.0,2.0,2.0,61.74,273,5199
3444,1584.0,3.0,2.0,145.0,1,826
3445,1785.0,3.0,2.0,94.0,175,4309
3446,2292.0,3.0,2.0,286.0,72,4309
3447,1460.0,3.0,3.0,71.0,66,4309
3448,1500.0,2.0,3.0,80.0,16,4309
3449,1200.0,4.0,1.0,140.0,213,297
3450,3300.0,3.0,3.0,250.0,20,59
3451,1230.0,2.0,2.0,48.0,30,5199
3452,650.0,1.0,1.0,20.0,41,538
3453,1480.0,2.0,3.0,120.0,15,5199
3454,1220.0,2.0,1.0,43.92,234,5199
3455,1570.0,3.0,1.0,115.0,4,4309
3456,3000.0,3.0,3.0,400.0,10,4309
3457,1665.0,3.0,2.0,86.91,16,4309
3458,1350.0,3.0,1.0,380.0,9,547
3459,4000.0,5.0,2.0,600.0,399,826
3460,1100.0,2.0,0.0,68.0,73,329
3461,1350.0,2.0,1.0,87.01,22,4309
3462,1719.0,3.0,2.0,116.0,80,4309
3463,664.0,1.0,1.0,35.0,54,538
3464,1011.0,2.0,1.0,50.53,22,5199
3465,2400.0,6.0,0.0,130.0,5,191
3466,1680.0,3.0,2.0,85.0,7,4309
3467,704.0,2.0,0.0,49.475,85,5199
3468,700.0,4.0,2.0,110.0,11,826
3469,1520.0,2.0,2.0,150.0,540,4309
3470,1350.0,2.0,2.0,53.0,186,4309
3471,1760.0,3.0,3.0,150.0,66,4309
3472,875.0,2.0,1.0,33.0,11,5199
3473,1231.0,2.0,2.0,48.0,55,5199
3474,1174.0,2.0,3.0,74.0,28,5199
3475,1560.0,3.0,3.0,75.0,24,4309
3476,1464.0,2.0,2.0,56.0,7,5199
3477,2200.0,3.0,2.0,130.0,273,547
3478,850.0,2.0,2.0,55.0,13,5199
3479,1750.0,3.0,1.0,180.0,1,4309
3480,2024.0,3.0,3.0,157.0,25,4309
3481,1500.0,1.0,0.0,160.0,1,329
3482,2100.0,6.0,3.0,275.0,1,191
3483,2408.0,4.0,2.0,260.0,15,4309
3484,1080.0,2.0,1.0,44.0,45,5199
3485,2070.0,3.0,2.0,225.0,44,4309
3486,1020.0,2.0,1.0,29.46,302,5199
3487,1500.0,2.0,3.0,55.0,84,4309
3488,1575.0,5.0,1.0,158.0,13,826
3489,3250.0,4.0,1.0,180.0,27,826
3490,1175.0,2.0,1.0,47.0,186,5199
3491,1030.0,2.0,1.0,34.5,38,5199
3492,1440.0,2.0,1.0,115.0,177,5199
3493,1500.0,2.0,1.0,84.0,88,5199
3494,1380.0,1.0,1.0,62.1,234,121
3495,1200.0,2.0,3.0,50.0,5,5199
3496,705.0,1.0,2.0,36.5,3,538
3497,2240.0,5.0,2.0,155.0,79,4309
3498,1584.01,3.0,1.0,103.0,49,4309
3499,1340.0,3.0,3.0,77.0,1,4309
3500,1800.0,3.0,2.0,70.0,2,4309
3501,1200.0,2.0,3.0,45.0,36,5199
3502,685.0,1.0,1.0,40.0,399,538
3503,925.0,2.0,3.0,42.0,10,5199
3504,1230.0,2.0,2.0,57.0,3,5199
3505,1200.0,5.0,1.0,185.0,4,297
3506,1125.0,2.0,1.0,52.0,27,5199
3507,1100.0,2.0,1.0,54.0,177,5199
3508,2400.0,3.0,2.0,149.0,54,547
3509,1400.0,2.0,2.0,41.58,132,4309
3510,1200.0,7.0,2.0,225.0,186,83
3511,1858.0,3.0,1.0,98.3,71,4309
3512,1260.0,1.0,1.0,41.0,3,121
3513,3530.0,4.0,2.0,290.0,31,591
3514,1185.0,2.0,2.0,60.0,53,5199
3515,1200.0,2.0,1.0,216.0,7,329
3516,1255.0,2.0,1.0,58.0,55,5199
3517,3436.0,6.0,3.0,475.0,107,591
3518,1335.0,3.0,2.0,89.0,39,4309
3519,1999.0,3.0,2.0,132.0,29,4309
3520,1200.0,2.0,1.0,125.0,8,329
3521,1397.0,3.0,2.0,110.0,47,4309
3522,1200.0,10.0,3.0,105.0,54,12
3523,3950.0,4.0,3.0,450.0,16,591
3524,1200.0,2.0,1.0,130.0,41,329
3525,1616.0,3.0,0.0,95.0,17,547
3526,1200.0,7.0,2.0,350.0,27,84
3527,1270.0,2.0,1.0,175.0,3,826
3528,1140.0,2.0,2.0,38.55,171,5199
3529,525.0,1.0,1.0,30.0,273,538
3530,1200.0,2.0,1.0,98.0,70,547
3531,700.0,1.0,1.0,162.0,6,121
3532,1205.47,2.0,1.0,81.0,45,5199
3533,1200.0,3.0,2.0,130.0,4,547
3534,1700.0,3.0,2.0,75.0,302,4309
3535,750.0,4.0,0.0,62.0,234,297
3536,1090.0,2.0,1.0,54.54,273,5199
3537,3600.0,5.0,3.0,220.0,85,591
3538,2400.0,1.0,0.0,650.0,47,538
3539,923.0,1.0,1.0,60.84,234,538
3540,3595.0,6.0,2.0,360.0,2,591
3541,1050.0,2.0,2.0,48.0,39,5199
3542,1495.0,2.0,2.0,79.5,540,5199
3543,1482.0,788.0,3.0,93.865,152,4309
3544,1485.0,3.0,2.0,85.0,11,4309
3545,1033.0,2.0,2.0,31.5,13,4309
3546,1400.0,2.0,1.0,48.0,302,4309
3547,500.0,1.0,0.0,70.0,44,121
3548,944.0,2.0,1.0,35.0,399,5199
3549,3250.0,5.0,0.0,290.0,540,297
3550,1216.0,2.0,1.0,66.48,540,5199
3551,1100.0,2.0,1.0,39.5,8,5199
3552,1743.0,3.0,2.0,93.25,234,4309
3553,1274.0,2.0,2.0,48.42,213,5199
3554,2500.0,3.0,2.0,425.0,5,4309
3555,1512.0,2.0,2.0,110.0,50,4309
3556,3100.0,5.0,1.0,385.0,8,591
3557,1650.0,3.0,3.0,100.0,12,4309
3558,1875.0,3.0,1.0,55.0,30,4309
3559,1350.0,3.0,2.0,54.0,540,4309
3560,1219.0,2.0,2.0,40.0,6,5199
3561,1200.0,4.0,1.0,150.0,1,826
3562,2400.0,3.0,3.0,85.0,17,547
3563,1141.0,2.0,1.0,44.4,74,5199
3564,1151.0,2.0,1.0,43.1,27,5199
3565,832.0,3.0,1.0,77.0,13,547
3566,915.0,2.0,1.0,38.0,399,5199
3567,3259.0,3.0,0.0,270.0,3,547
3568,1115.0,2.0,1.0,65.12,152,5199
3569,2072.0,4.0,2.0,139.0,62,4309
3570,1200.0,2.0,2.0,53.0,64,5199
3571,1300.0,2.0,2.0,65.0,27,5199
3572,1457.0,2.0,2.0,85.0,96,5199
3573,1262.0,2.0,2.0,55.0,18,5199
3574,1196.0,3.0,1.0,150.0,13,826
3575,900.0,2.0,2.0,22.5,30,5199
3576,420.0,1.0,1.0,17.0,42,538
3577,1160.0,2.0,1.0,46.39,42,5199
3578,1115.0,2.0,2.0,50.0,80,5199
3579,1315.0,2.0,1.0,85.4,72,4309
3580,1500.0,2.0,2.0,57.0,25,5199
3581,1127.0,2.0,1.0,68.0,53,5199
3582,1397.0,3.0,2.0,104.0,47,4309
3583,1173.0,2.0,1.0,60.0,540,5199
3584,1090.0,2.0,2.0,28.0,12,5199
3585,2720.0,5.0,3.0,210.0,399,4309
3586,1230.0,2.0,1.0,76.0,71,5199
3587,3200.0,3.0,3.0,190.0,1,591
3588,858.0,2.0,1.0,31.57,399,5199
3589,1868.0,3.0,1.0,121.0,40,4309
3590,1689.28,3.0,2.0,91.2,186,4309
3591,600.0,3.0,2.0,73.0,12,591
3592,1425.0,3.0,3.0,49.88,75,4309
3593,1200.0,6.0,2.0,170.0,43,191
3594,1350.0,2.0,1.0,100.0,11,329
3595,4200.0,6.0,0.0,180.0,38,191
3596,1310.0,2.0,1.0,85.0,186,4309
3597,2805.0,788.0,3.0,175.0,142,591
3598,970.0,2.0,1.0,40.0,2,5199
3599,1397.0,3.0,3.0,108.0,47,4309
3600,1157.0,2.0,1.0,40.0,82,5199
3601,1125.0,2.0,1.0,61.2,80,5199
3602,1157.0,2.0,1.0,42.0,22,5199
3603,1241.0,2.0,1.0,82.0,399,5199
3604,660.0,1.0,1.0,62.0,21,538
3605,4000.0,4.0,3.0,220.0,175,591
3606,2340.0,4.0,1.0,148.0,13,591
3607,596.0,1.0,1.0,42.0,3,538
3608,10000.0,16.0,3.0,550.0,2,1
3609,1200.0,4.0,3.0,110.0,2,826
3610,1910.0,3.0,1.0,190.0,7,4309
3611,1139.0,2.0,2.0,80.0,47,5199
3612,3122.0,5.0,2.0,225.0,62,591
3613,1033.0,2.0,2.0,28.41,17,5199
3614,1168.0,2.0,2.0,64.08,85,5199
3615,877.0,2.0,3.0,42.0,100,5199
3616,1340.0,2.0,2.0,75.0,88,5199
3617,1405.0,2.0,2.0,70.0,9,4309
3618,1800.0,3.0,3.0,65.0,6,4309
3619,1750.0,3.0,3.0,149.0,6,4309
3620,1360.0,2.0,1.0,65.0,6,4309
3621,675.0,2.0,0.0,148.0,58,547
3622,985.0,2.0,1.0,63.0,7,5199
3623,1300.0,2.0,1.0,129.0,7,5199
3624,1850.0,3.0,2.0,150.0,149,4309
3625,1490.0,2.0,3.0,88.0,6,4309
3626,620.0,1.0,1.0,25.0,5,5199
3627,1130.0,2.0,1.0,42.3,74,5199
3628,1080.0,2.0,2.0,55.0,20,5199
3629,3126.0,4.0,3.0,120.0,27,591
3630,1410.0,2.0,3.0,52.17,84,4309
3631,1375.0,3.0,2.0,59.0,35,4309
3632,1290.0,2.0,1.0,94.5,152,4309
3633,1318.0,2.0,1.0,85.28,72,4309
3634,1128.0,2.0,1.0,68.0,302,5199
3635,4428.0,4.0,2.0,255.0,6,826
3636,1051.0,2.0,2.0,56.74,273,5199
3637,3500.0,5.0,0.0,275.0,73,547
3638,2400.0,4.0,1.0,130.0,18,826
3639,1327.0,2.0,3.0,85.0,213,5199
3640,2912.0,6.0,2.0,210.0,62,591
3641,1301.0,2.0,2.0,55.0,10,5199
3642,650.0,1.0,0.0,30.0,3,538
3643,1200.0,3.0,1.0,67.75,70,547
3644,1500.0,2.0,2.0,89.99,9,4309
3645,2700.0,6.0,3.0,675.0,6,826
3646,1350.0,4.0,2.0,145.0,10,826
3647,1000.0,2.0,1.0,28.88,132,5199
3648,984.0,2.0,1.0,45.91,399,5199
3649,1819.18,3.0,1.0,160.0,71,4309
3650,900.0,1.0,0.0,175.0,63,121
3651,1355.0,3.0,1.0,83.87,177,4309
3652,2145.0,4.0,1.0,270.0,14,4309
3653,2475.0,4.0,3.0,300.0,58,4309
3654,1118.0,2.0,0.0,30.0,64,5199
3655,910.0,1.0,1.0,42.0,8,538
3656,1250.0,3.0,2.0,39.0,7,4309
3657,1304.0,2.0,3.0,100.0,36,5199
3658,1615.0,3.0,2.0,58.0,84,4309
3659,1400.0,2.0,2.0,68.0,399,5199
3660,1070.0,2.0,2.0,47.5,43,5199
3661,3500.0,3.0,3.0,395.0,177,4309
3662,1132.0,2.0,1.0,89.37,88,5199
3663,2000.0,3.0,2.0,85.0,3,4309
3664,2400.0,5.0,1.0,550.0,177,83
3665,794.0,1.0,2.0,65.0,16,538
3666,1090.0,2.0,2.0,43.59,171,5199
3667,1500.0,3.0,2.0,70.0,48,4309
3668,2059.0,3.0,2.0,225.0,25,4309
3669,525.0,1.0,1.0,30.0,273,538
3670,1447.0,2.0,1.0,75.97,49,5199
3671,1269.0,2.0,1.0,75.0,540,5199
3672,4800.0,4.0,0.0,700.0,3,826
3673,1070.0,2.0,2.0,37.45,273,5199
3674,1150.0,2.0,0.0,28.0,40,5199
3675,1208.0,2.0,2.0,70.0,175,5199
3676,1185.0,2.0,1.0,45.5,73,5199
3677,1200.0,3.0,1.0,130.0,12,547
3678,888.0,2.0,1.0,34.0,36,5199
3679,1015.0,2.0,2.0,25.88,100,5199
3680,532.0,1.0,1.0,22.49,2,538
3681,1060.0,3.0,1.0,62.0,1,4309
3682,700.0,1.0,1.0,35.0,302,538
3683,902.0,2.0,2.0,42.0,1,5199
3684,600.0,3.0,3.0,95.0,1,191
3685,1175.0,2.0,1.0,47.0,186,5199
3686,1365.0,2.0,1.0,122.0,21,5199
3687,984.0,2.0,1.0,51.0,30,5199
3688,2700.0,2.0,2.0,100.0,177,826
3689,1475.0,3.0,2.0,96.0,14,4309
3690,1300.0,2.0,2.0,79.0,142,5199
3691,1200.0,6.0,1.0,220.0,12,297
3692,1453.0,2.0,2.0,43.59,25,4309
3693,1550.0,2.0,3.0,160.0,5,5199
3694,1666.0,3.0,3.0,95.0,62,4309
3695,1410.0,4.0,2.0,160.0,62,826
3696,4025.0,5.0,3.0,800.0,213,826
3697,1845.0,3.0,3.0,91.0,14,4309
3698,1676.0,3.0,3.0,52.0,17,4309
3699,1137.0,2.0,1.0,63.0,186,5199
3700,1360.0,2.0,1.0,70.5,302,4309
3701,1374.0,2.0,2.0,70.0,7,4309
3702,1700.0,3.0,2.0,155.0,16,547
3703,3227.0,5.0,0.0,250.0,540,297
3704,2145.0,4.0,3.0,125.0,3,591
3705,2400.0,6.0,3.0,600.0,72,826
3706,2170.0,3.0,2.0,151.0,80,4309
3707,1080.0,2.0,1.0,55.0,7,5199
3708,1790.0,3.0,3.0,100.0,132,4309
3709,550.0,1.0,1.0,17.0,30,538
3710,1270.0,2.0,2.0,50.79,20,4309
3711,1033.0,2.0,2.0,48.0,28,5199
3712,1000.0,2.0,1.0,80.0,4,329
3713,2940.0,6.0,2.0,280.0,21,591
3714,1240.0,2.0,2.0,52.6,4,5199
3715,1650.0,5.0,1.0,450.0,16,297
3716,883.0,2.0,1.0,39.0,24,5199
3717,1500.0,2.0,0.0,97.0,8,4309
3718,1730.0,3.0,3.0,139.0,175,4309
3719,1915.0,3.0,3.0,80.0,80,4309
3720,1545.0,3.0,2.0,79.0,540,4309
3721,1865.0,4.0,2.0,140.0,2,4309
3722,1150.0,2.0,2.0,40.0,34,5199
3723,1200.0,2.0,2.0,49.0,2,5199
3724,963.0,2.0,2.0,40.0,73,5199
3725,1200.0,3.0,1.0,120.0,11,547
3726,2600.0,4.0,3.0,260.0,31,591
3727,1700.0,4.0,3.0,108.0,17,591
3728,1682.0,3.0,1.0,120.0,23,4309
3729,1371.0,2.0,2.0,65.0,213,4309
3730,901.0,2.0,1.0,49.5,152,5199
3731,600.0,7.0,0.0,73.0,12,83
3732,1730.0,3.0,1.0,120.0,27,4309
3733,1200.0,4.0,0.0,125.0,13,826
3734,1500.0,3.0,3.0,102.0,23,4309
3735,3785.0,6.0,3.0,280.0,399,591
3736,3500.0,4.0,2.0,245.0,6,591
3737,1203.0,2.0,1.0,59.86,9,5199
3738,1357.0,2.0,2.0,54.0,28,5199
3739,1600.0,3.0,2.0,76.0,5,4309
3740,350.0,1.0,1.0,13.5,41,538
3741,1665.0,3.0,1.0,53.0,70,4309
3742,1400.0,3.0,3.0,200.0,73,547
3743,835.0,1.0,1.0,46.95,399,538
3744,815.0,3.0,2.0,160.0,9,329
3745,1444.0,2.0,1.0,80.0,142,4309
3746,1277.0,2.0,2.0,55.0,42,5199
3747,1521.0,3.0,1.0,94.71,23,4309
3748,1134.0,2.0,1.0,40.0,5,5199
3749,995.0,2.0,1.0,34.82,12,5199
3750,2760.0,5.0,2.0,157.0,71,4309
3751,1325.0,1.0,1.0,92.0,175,5199
3752,4000.0,6.0,3.0,150.0,66,191
3753,1525.0,3.0,2.0,90.0,175,4309
3754,1320.0,2.0,2.0,73.0,4,4309
3755,650.0,1.0,1.0,23.0,88,538
3756,1858.0,2.0,1.0,167.0,33,4309
3757,1150.0,2.0,1.0,38.0,302,5199
3758,769.0,2.0,1.0,40.0,132,5199
3759,1571.0,3.0,2.0,105.0,302,4309
3760,1445.0,3.0,1.0,86.56,152,4309
3761,1590.0,2.0,2.0,135.0,47,4309
3762,902.0,2.0,2.0,49.0,37,5199
3763,2238.0,3.0,1.0,140.0,82,547
3764,1090.0,2.0,1.0,31.49,302,5199
3765,1712.0,3.0,3.0,82.0,213,4309
3766,1088.0,2.0,1.0,68.0,142,5199
3767,1575.0,3.0,3.0,63.1,28,4309
3768,2150.0,6.0,3.0,205.0,2,191
3769,1920.0,3.0,2.0,150.0,47,4309
3770,1000.0,2.0,0.0,57.0,26,329
3771,1100.0,2.0,2.0,56.1,9,5199
3772,1089.0,2.0,2.0,45.0,302,5199
3773,1106.0,2.0,1.0,43.09,42,5199
3774,927.0,2.0,2.0,37.0,73,5199
3775,1339.0,2.0,2.0,58.0,273,5199
3776,923.0,1.0,1.0,45.69,234,538
3777,2900.0,3.0,2.0,285.0,399,547
3778,1175.0,2.0,2.0,75.0,36,5199
3779,975.0,2.0,1.0,55.0,22,5199
3780,2400.0,4.0,1.0,180.0,177,4309
3781,1330.0,3.0,2.0,72.0,43,4309
3782,1183.0,2.0,1.0,59.74,234,5199
3783,1758.0,3.0,2.0,133.0,79,4309
3784,1200.0,3.0,2.0,265.0,63,547
3785,1255.0,2.0,1.0,77.68,177,4309
3786,600.0,4.0,2.0,110.0,10,547
3787,1100.0,2.0,2.0,50.0,19,5199
3788,1170.0,2.0,2.0,46.8,73,5199
3789,2400.0,5.0,2.0,120.0,1,297
3790,1530.0,3.0,3.0,51.77,171,4309
3791,1420.0,2.0,2.0,107.0,177,5199
3792,1200.0,4.0,2.0,300.0,1,826
3793,1045.0,6.0,3.0,160.0,149,191
3794,1591.0,3.0,1.0,115.0,273,4309
3795,1680.0,3.0,2.0,120.0,149,4309
3796,675.0,3.0,1.0,52.0,3,329
3797,1055.0,2.0,1.0,57.63,88,5199
3798,1918.0,3.0,2.0,129.0,25,4309
3799,1280.0,2.0,1.0,76.0,399,5199
3800,1560.0,3.0,3.0,66.0,63,4309
3801,1145.0,2.0,2.0,49.5,399,5199
3802,2106.0,3.0,2.0,126.0,40,4309
3803,1801.0,3.0,2.0,139.0,1,4309
3804,1200.0,5.0,3.0,120.0,25,297
3805,1718.0,3.0,2.0,288.0,107,5199
3806,1306.0,3.0,2.0,54.65,540,4309
3807,1320.0,2.0,1.0,92.0,177,5199
3808,1350.0,2.0,2.0,65.0,1,4309
3809,2990.0,4.0,3.0,324.0,1,591
3810,3800.0,5.0,3.0,300.0,19,591
3811,1344.0,2.0,1.0,42.0,152,4309
3812,1893.0,3.0,2.0,100.0,152,4309
3813,1107.0,2.0,1.0,43.0,100,4309
3814,1200.0,10.0,3.0,180.0,36,46
3815,1190.0,2.0,1.0,75.0,36,5199
3816,1000.0,2.0,1.0,35.0,540,5199
3817,2400.0,2.0,1.0,160.0,1,329
3818,1000.0,2.0,1.0,48.5,30,5199
3819,2113.0,3.0,2.0,155.0,52,4309
3820,1100.0,2.0,1.0,46.0,91,5199
3821,1200.0,4.0,1.0,160.0,16,297
3822,1884.0,4.0,2.0,120.0,79,591
3823,1110.0,2.0,1.0,40.0,302,5199
3824,1027.0,2.0,2.0,43.0,29,5199
3825,1250.0,3.0,2.0,40.0,4,4309
3826,1470.0,3.0,0.0,62.0,399,4309
3827,1150.0,2.0,1.0,75.0,9,5199
3828,1200.0,3.0,2.0,165.0,2,547
3829,703.0,1.0,1.0,52.0,39,538
3830,1400.0,2.0,2.0,62.0,1,4309
3831,1195.0,2.0,2.0,51.0,96,5199
3832,1302.0,2.0,1.0,69.1,11,5199
3833,1583.0,3.0,1.0,74.4,84,4309
3834,1488.0,2.0,3.0,60.0,4,4309
3835,600.0,5.0,2.0,85.0,4,826
3836,1385.0,2.0,2.0,34.63,29,4309
3837,3262.0,4.0,2.0,260.0,540,591
3838,1600.0,3.0,2.0,104.0,302,4309
3839,1150.0,2.0,1.0,90.0,33,5199
3840,4500.0,9.0,3.0,166.0,2,46
3841,1263.0,2.0,1.0,78.0,399,5199
3842,1200.0,8.0,2.0,110.0,91,83
3843,1299.0,2.0,2.0,85.0,273,5199
3844,1330.0,2.0,1.0,78.0,75,5199
3845,1282.0,2.0,2.0,52.43,45,4309
3846,1853.0,3.0,2.0,82.0,2,4309
3847,861.0,2.0,1.0,35.0,3,5199
3848,1600.0,3.0,2.0,95.0,152,4309
3849,1256.0,2.0,1.0,62.8,5,5199
3850,1390.0,2.0,2.0,80.0,7,4309
3851,1550.0,2.0,3.0,90.0,7,4309
3852,1200.0,6.0,3.0,150.0,1,2
3853,919.0,2.0,1.0,49.0,177,5199
3854,1625.0,3.0,0.0,80.0,26,547
3855,1195.0,2.0,2.0,44.0,22,5199
3856,2400.0,4.0,1.0,600.0,22,30
3857,1159.0,2.0,1.0,60.0,13,5199
3858,1386.0,3.0,1.0,57.46,540,4309
3859,1197.0,2.0,1.0,79.0,79,5199
3860,2690.0,4.0,3.0,191.0,33,591
3861,3293.0,788.0,3.0,226.0,54,826
3862,1295.0,2.0,1.0,50.28,37,4309
3863,1310.0,2.0,1.0,37.83,8,4309
3864,1132.0,2.0,1.0,79.28,540,5199
3865,2350.0,3.0,2.0,400.0,5,4309
3866,2400.0,4.0,3.0,500.0,9,826
